mssv,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh2,diachi_tinhtp,xeploai,soquyetdinh,ngaycapvb,drl_hk1,drl_hk2,drl_hk3,drl_hk4,drl_hk5,drl_hk6,drl_hk7,drl_hk8,drl_hk9,drl_hk10,diemrl_TB,dtb_hk1,dtb_hk2,dtb_hk3,dtb_hk4,dtb_hk5,dtb_hk6,dtb_hk7,dtb_hk8,dtb_hk9,dtb_hk10,chungchi_av,dtb_toankhoa,dtb_tichluy,sotc_tichluy,sotc_hk1,sotc_hk2,sotc_hk3,sotc_hk4,sotc_hk5,sotc_hk6,sotc_hk7,sotc_hk8,sotc_hk9,sotc_hk10,sotc_daura,hocky_thu,label
7C75D925XPvAibaEXe9Zp44TyFcBSARHrqyLyabd,2000,Nam, Quảng Ngãi, KHTN2019, KHMT, CNTN,2019, D480101, Tỉnh Quảng Ngãi,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.19,8.27,0.0,8.03,8.84,8.09,8.83,8.84,-1.0,-1.0,0,8.52,8.52,115,15,15,0,23,22,20,7,13,-1,-1,121,8,0
7C54F438XPvAibaEXe8mAGU8TlDzsgacwqwZ270R,1999,Nữ, Thành phố Hồ Chí Minh, CTTT2019.1, HTTT, CTTT,2019, D480104, Huyện Củ Chi,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.97,7.07,8.63,8.15,9.35,8.73,8.48,8.52,-1.0,-1.0,0,8.29,8.29,115,7,13,17,20,6,20,16,16,-1,-1,121,8,0
7C2CEA0AXPvAibaEXe92/FvKjToSoV72xUFP9rNQ,2001,Nam, Thành phố Hồ Chí Minh, PMCL2019.1, CNPM, CLC,2019, D480103, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.93,8.91,8.54,6.95,8.19,8.28,8.95,-1.0,-1.0,-1.0,0,8.41,8.62,127,19,15,20,15,21,19,18,-1,-1,-1,121,7,1
7C21D62FXPvAibaEXe+KaiYHkmXYCSer52sRupis,2001,Nam, Tiền Giang, MMTT2019, MMT&TT, CQUI,2019,7480102, Tỉnh Tiền Giang,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.9,9.11,8.5,8.69,8.57,8.5,8.39,-1.0,-1.0,-1.0,0,8.69,8.69,124,20,19,21,20,18,15,11,-1,-1,-1,121,7,1
7BEAB732XPvAibaEXe8PcTqQe5AuP71Dl9jFqFw2,2001,Nam, Thành phố Hồ Chí Minh, KHMT2019, KHMT, CQUI,2019, D480101, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.84,8.31,7.42,7.68,8.55,7.58,5.1,-1.0,-1.0,-1.0,0,7.77,8.01,131,13,23,23,20,24,16,12,-1,-1,-1,126,7,1
7BC1A77BXPvAibaEXe/VQHzzHDYACQ1mGv5UfbHn,2001,Nữ, Long An, HTCL2019.2, HTTT, CLC,2019, D480104, Tỉnh Long An,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.64,8.71,7.52,8.12,8.55,8.14,8.12,0.0,-1.0,-1.0,0,8.23,8.23,128,19,17,21,20,16,17,18,0,-1,-1,121,7,1
7BB878A1XPvAibaEXe+jQfayvnobXplnB+Dv6V7E,2001,Nam, Thành phố Hồ Chí Minh, KHCL2019.1, KHMT, CLC,2019, D480101, Tỉnh Bình Định,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.64,8.18,7.48,8.77,8.8,7.49,6.8,-1.0,-1.0,-1.0,1,8.28,8.28,119,15,19,20,22,24,15,4,-1,-1,-1,121,7,1
7BA2F48FXPvAibaEXe/twT+sf632fW8aXJozavJO,2001,Nam, Đồng Tháp, MTCL2019.2, KTMT, CLC,2019, D520214, Tỉnh Đồng Tháp,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.62,3.84,5.89,7.38,7.12,6.76,3.6,6.92,-1.0,-1.0,0,6.62,7.05,109,17,18,17,4,18,19,4,12,-1,-1,121,8,0
7CC3207DXPvAibaEXe+1exR/9VxBI8Qf8+bvMzyj,2001,Nam, Đồng Nai, MTCL2019.1, KTMT, CLC,2019, D520214, Huyện Cẩm Mỹ,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.68,8.18,7.1,8.17,8.94,8.09,8.16,-1.0,-1.0,-1.0,0,8.19,8.19,122,17,20,16,15,16,21,17,-1,-1,-1,121,7,1
A310C6DCXPvAibaEXe/IQnjJr55yYUYWCopS2Dq/,2001,Nam, Khánh Hòa, PMCL2019.1, CNPM, CLC,2019, D480103, Tỉnh Khánh Hòa,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.73,8.54,7.08,7.1,7.4,7.49,7.48,-1.0,-1.0,-1.0,1,7.76,7.99,137,15,21,20,21,21,19,20,-1,-1,-1,121,7,1
7CD02A9FXPvAibaEXe+g4B5cywZjwcj8TsG91YaQ,2000,Nam, Đắk Lắk, CNTT2019, KTTT, CQUI,2019, D480201, Tỉnh Đắk Lắk,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.33,0.51,4.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2.82,6.79,63,16,19,21,7,-1,-1,-1,-1,-1,-1,125,4,1
7CD6C7E2XPvAibaEXe8mAGU8TlDzsswIFIIM7rl7,2001,Nữ, Thành phố Hồ Chí Minh, KHCL2019.1, KHMT, CLC,2019, D480101, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.95,8.79,8.54,9.21,9.2,9.2,9.37,-1.0,-1.0,-1.0,1,8.99,8.99,117,13,17,25,24,20,4,14,-1,-1,-1,121,7,1
7E3853DCXPvAibaEXe+boSxJoV2lkJhHPBWRkRqK,2001,Nam, Thành phố Hồ Chí Minh, CNTT2019, KTTT, CQUI,2019, D480201, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.02,8.26,8.09,8.81,9.14,9.05,9.08,-1.0,-1.0,-1.0,0,8.75,8.75,121,17,19,20,14,19,17,15,-1,-1,-1,125,7,1
7E14FCE2XPvAibaEXe9O6/F07jTuv/syDQU8xrvy,2001,Nam, Quãng Ngãi, CNTT2019, KTTT, CQUI,2019, D480201, Tỉnh Gia Lai,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.02,8.26,7.47,7.56,8.38,8.07,8.13,-1.0,-1.0,-1.0,0,7.84,7.84,132,16,20,22,19,15,24,16,-1,-1,-1,125,7,1
7DE869A0XPvAibaEXe8mAGU8TlDzsvC0KaxQL2ug,2001,Nam, Quảng Nam, KHTN2019, KHMT, CNTN,2019, D480101, Tỉnh Quảng Nam,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.8,7.88,8.05,8.83,8.35,7.5,9.0,-1.0,-1.0,-1.0,0,8.36,8.36,112,15,20,20,20,19,8,10,-1,-1,-1,121,7,1
7DBF537DXPvAibaEXe8NM1/5chXJmkzIU6225gPv,2001,Nam, Thành Phố Hồ Chí Minh, KHTN2019, KHMT, CNTN,2019, D480101, Tỉnh Bến Tre,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.1,8.34,8.48,9.11,8.52,8.64,8.7,-1.0,-1.0,-1.0,0,8.69,8.69,119,15,20,20,22,18,14,10,-1,-1,-1,121,7,1
9B90A041XPvAibaEXe+O8Ynm4+UKCjj4hk6yMx6W,2001,Nam, Bình Dương, KHCL2019.1, KHMT, CLC,2019, D480101, Tỉnh Bình Dương,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.55,7.54,7.96,8.75,8.73,8.12,6.95,-1.0,-1.0,-1.0,0,8.2,8.2,138,17,23,23,24,25,18,8,-1,-1,-1,121,7,1
9B9BAAACXPvAibaEXe/UmsX+Yo/cnz7EcY1OeK21,2001,Nam, Kon Tum, KHMT2019, KHMT, CQUI,2019, D480101, Tỉnh Kon Tum,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.42,6.27,6.51,5.77,6.61,5.23,7.21,-1.0,-1.0,-1.0,0,6.32,6.61,129,17,20,22,24,19,16,11,-1,-1,-1,126,7,1
9BAB2C1AXPvAibaEXe9d4LQb7PSjpqfgxJIE10wj,2001,Nữ, Phú Yên, TMĐT2019, HTTT, CQUI,2019, D52480104, Tỉnh Phú Yên,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.26,7.76,8.16,8.21,9.13,8.34,8.89,-1.0,-1.0,-1.0,0,8.35,8.35,115,13,19,19,21,18,15,10,-1,-1,-1,126,7,1
9BAE63D9XPvAibaEXe92/FvKjToSoZmbvfkNtgyW,2001,Nam, Quảng Ngãi, CNTT2019, KTTT, CQUI,2019, D480201, Tỉnh Quảng Ngãi,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.64,8.28,7.36,7.92,8.23,8.64,7.88,-1.0,-1.0,-1.0,0,8.11,8.11,114,16,17,19,17,15,15,15,-1,-1,-1,125,7,1
9BB2173BXPvAibaEXe+WyjAMa+c6gtPofcvceDgY,2001,Nam, Đắk Lắk, KTPM2019, CNPM, CQUI,2019, D480103, Tỉnh Đắk Lắk,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.12,8.55,8.07,8.9,8.56,8.3,7.4,-1.0,-1.0,-1.0,0,8.35,8.35,126,17,19,20,7,23,20,20,-1,-1,-1,136,7,1
7D62B87EXPvAibaEXe8YD29zP3MXD5VNeo4qOJje,2001,Nam, Quảng Nam, CNTT2019, KTTT, CQUI,2019, D480201, Huyện Xuyên Mộc,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.52,8.15,7.41,8.71,8.07,8.5,8.66,-1.0,-1.0,-1.0,0,8.3,8.3,130,20,23,16,20,18,15,18,-1,-1,-1,125,7,1
7D5072D6XPvAibaEXe+LaXEhdAaoNCxzL6SSSvJz,2000,Nam, Đắk Lắk, KHMT2019, KHMT, CQUI,2019, D480101, Tỉnh Đắk Lắk,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.85,7.99,7.54,8.15,7.72,7.7,8.07,-1.0,-1.0,-1.0,0,7.85,7.85,131,17,19,21,22,24,16,12,-1,-1,-1,126,7,1
7D286A12XPvAibaEXe/PfwiDaLddEpIql72jZKE5,2001,Nam, Quảng Nam, CTTT2019.2, HTTT, CTTT,2019, D480104, Tỉnh Quảng Nam,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.13,6.1,7.43,7.92,8.4,7.63,8.26,7.78,-1.0,-1.0,0,7.59,7.59,115,7,13,19,18,6,20,16,16,-1,-1,121,8,0
7D1E0EBBXPvAibaEXe8OSOsXgIr1Ifjh1Jzxruo4,2001,Nam, Kiên Giang, KHMT2019, KHMT, CQUI,2019, D480101, Tỉnh Kiên Giang,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.99,7.19,7.8,8.32,8.18,7.43,8.1,-1.0,-1.0,-1.0,0,7.85,7.85,122,17,20,22,22,18,15,8,-1,-1,-1,126,7,1
9C8A98BFXPvAibaEXe+e2tIVVtPhOd/01/kUcm3X,2001,Nam, Phú Yên, KTMT2019, KTMT, CQUI,2019, D520214, Tỉnh Phú Yên,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.66,8.8,7.97,8.6,8.43,8.06,8.31,-1.0,-1.0,-1.0,0,8.39,8.39,157,21,21,21,20,24,28,22,-1,-1,-1,156,7,1
5C97EE80XPvAibaEXe+e2tIVVtPhOfjOF9gwxX+j,2000,Nam, Quảng Ngãi, KHDL2019, KTTT, CQUI,2019,7480109, Tỉnh Đắk Lắk,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.28,0.0,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,1,1
5C8A8506XPvAibaEXe+b/3AZFelvL8gRr32gAU6w,2001,Nam, Gia Lai, HTTT2019, HTTT, CQUI,2019, D480104, Tỉnh Gia Lai,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.84,7.11,6.64,7.34,7.4,7.87,7.93,-1.0,-1.0,-1.0,0,7.32,7.32,137,20,19,23,20,18,19,18,-1,-1,-1,140,7,1
B5A14B20XPvAibaEXe/CLThnKnYPfkCbTL5ZEjt7,2001,Nam, Thành phố Hồ Chí Minh, MTCL2019.2, KTMT, CLC,2019, D520214, Quận Thủ Đức,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.73,1.3,4.25,2.18,0.54,-1.0,-1.0,-1.0,-1.0,-1.0,0,2.63,5.61,91,19,12,22,20,18,-1,-1,-1,-1,-1,121,5,1
3D247FD3XPvAibaEXe+PYhTHWVfmAtXV/shQ0G40,2001,Nam, Bình Phước, ATTT2019, MMT&TT, CQUI,2019, D480299, Tỉnh Bình Phước,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.46,6.85,6.51,7.3,1.75,-1.0,-1.0,-1.0,-1.0,-1.0,0,5.61,6.98,76,16,19,15,6,20,-1,-1,-1,-1,-1,131,5,1
CFD67329XPvAibaEXe/iqucx09gCDNx3g1/Kr0Z6,2001,Nam, Long An, PMCL2019.1, CNPM, CLC,2019, D480103, Huyện Bến Lức,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.89,8.98,9.09,8.79,9.26,8.43,9.58,0.0,-1.0,-1.0,0,8.98,8.98,130,19,24,24,18,17,16,12,0,-1,-1,121,7,1
CFFCEE9EXPvAibaEXe/TOGeH6x1BleZUt7+WoUn+,2001,Nam, Thành phố Hồ Chí Minh, MTCL2019.3, KTMT, CLC,2019, D520214, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.29,7.28,6.61,7.68,7.47,6.83,7.2,-1.0,-1.0,-1.0,0,7.26,7.26,122,19,16,18,16,18,18,17,-1,-1,-1,121,7,1
3C5F26E5XPvAibaEXe/RTfMBxsNERTh97TA1d2h8,2001,Nam, Thành phố Hồ Chí Minh, KTMT2019, KTMT, CQUI,2019, D520214, Quận Thủ Đức,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.36,3.98,0.0,4.75,4.65,5.7,5.5,-1.0,-1.0,-1.0,0,5.78,6.72,99,17,20,0,22,15,8,17,-1,-1,-1,156,7,0
D020C33FXPvAibaEXe/4sg9QikPkh+O1e66VJRiq,2001,Nam, Quảng Nam, HTTT2019, HTTT, CQUI,2019, D480104, Thành phố Tam Kỳ,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.66,8.58,8.36,8.56,8.76,8.74,7.89,-1.0,-1.0,-1.0,0,8.51,8.51,128,15,21,23,20,18,16,15,-1,-1,-1,140,7,1
D02B3E50XPvAibaEXe+0nHjb2tGOx2oD1OrrIYvE,2001,Nam, Thanh Hóa, CTTT2019.1, HTTT, CTTT,2019, D480104, Tỉnh Thanh Hóa,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.37,6.91,5.05,6.35,6.65,6.4,7.58,6.99,-1.0,-1.0,0,6.51,6.89,115,7,13,17,20,6,20,16,16,-1,-1,121,8,0
3D2DDBBCXPvAibaEXe/k5cHhyiupXOtCdONJM27A,2001,Nữ, Hải Dương, CNCL2019.3, KTTT, CLC,2019, 7480201_CLCN, Tỉnh Hải Dương,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.86,7.52,6.75,7.32,8.35,7.58,6.76,-1.0,-1.0,-1.0,0,7.58,7.82,134,16,25,22,23,16,16,16,-1,-1,-1,121,7,1
3C505858XPvAibaEXe8bHoSDwbr9UpHE0dqQVri8,2001,Nữ, Thành phố Hồ Chí Minh, PMCL2019.3, CNPM, CLC,2019, D480103, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.24,9.02,8.17,8.49,9.02,8.07,8.89,-1.0,-1.0,-1.0,0,8.56,8.56,136,19,23,20,16,21,21,16,-1,-1,-1,121,7,1
3C013FA6XPvAibaEXe+l62icawnoYlrJzEmE/XsI,2001,Nam, Bạc Liêu, HTTT2019, HTTT, CQUI,2019, D480104, Tỉnh Bạc Liêu,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.29,8.17,7.46,8.5,8.73,8.37,8.95,-1.0,-1.0,-1.0,0,8.29,8.29,127,15,17,23,22,19,20,11,-1,-1,-1,140,7,1
D09EB7D5XPvAibaEXe/kSDDr/jkTQ/Q6vU8NtRUd,2001,Nam, Bình Định, KHMT2019, KHMT, CQUI,2019, D480101, Huyện Hòai Nhơn,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.22,9.05,7.79,8.84,9.14,8.05,6.58,-1.0,-1.0,-1.0,0,8.5,8.64,122,13,22,20,24,20,11,12,-1,-1,-1,126,7,1
3BFCC817XPvAibaEXe/bcCn8ANC28DzGxTZ8VUFa,2001,Nam, Phú Yên, HTCL2019.1, HTTT, CLC,2019, D480104, Tỉnh Phú Yên,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.25,6.41,6.17,6.41,7.02,6.96,6.89,-1.0,-1.0,-1.0,0,6.79,6.84,132,15,19,22,18,22,20,16,-1,-1,-1,121,7,1
3BC1E78EXPvAibaEXe9zkQY6ucuvgG+vVB9Kue9g,2001,Nam, Thành phố Hồ Chí Minh, CTTT2019.1, HTTT, CTTT,2019, D480104, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.09,6.02,0.0,5.71,6.86,5.7,6.64,6.63,6.86,-1.0,0,6.4,6.64,115,7,13,0,19,18,6,20,16,16,-1,121,9,0
D0EB5EC6XPvAibaEXe+qA4yV5f0Y/voOZu4AjiWS,2001,Nam, Thành phố Hồ Chí Minh, MMCL2019.1, MMT&TT, CLC,2019,7480102, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.69,6.34,5.31,6.25,7.11,7.38,7.24,-1.0,-1.0,-1.0,0,6.97,7.14,137,16,21,20,17,20,24,19,-1,-1,-1,121,7,1
3B7F2681XPvAibaEXe+aquNtcMIbv0MogmjrPfra,2001,Nam, Thành phố Hồ Chí Minh, CNCL2019.3, KTTT, CLC,2019, 7480201_CLCN, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.91,7.09,7.81,7.67,8.33,8.16,8.54,-1.0,-1.0,-1.0,0,7.88,7.88,127,18,21,23,19,17,15,14,-1,-1,-1,121,7,1
D066436BXPvAibaEXe+0nHjb2tGOxwMuMqO7IpTt,2001,Nam, Quảng Nam, PMCL2019.2, CNPM, CLC,2019, D480103, Thành phố Đà Nẵng,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.46,9.12,7.57,8.69,9.2,7.25,9.19,-1.0,-1.0,-1.0,0,8.44,8.44,129,19,20,22,18,16,19,15,-1,-1,-1,121,7,1
3D3E151DXPvAibaEXe/J0r+JN9xEWZHa62zCptgG,2001,Nam, Quảng Ngãi, MTCL2019.3, KTMT, CLC,2019, D520214, Tỉnh Quảng Ngãi,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.13,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2.76,7.55,38,19,19,-1,-1,-1,-1,-1,-1,-1,-1,121,2,1
3D7C70B7XPvAibaEXe+Ssm9D7QPetGlOXguVdZom,2001,Nữ, Bình Thuận, MMCL2019.2, MMT&TT, CLC,2019,7480102, Tỉnh Bình Thuận,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.09,8.88,8.49,8.86,8.42,8.26,8.64,-1.0,-1.0,-1.0,0,8.67,8.67,120,14,23,18,17,16,16,16,-1,-1,-1,121,7,1
3D9C71DCXPvAibaEXe/HavVGti21aB9dwKthfe4e,2001,Nữ, Đồng Nai, HTCL2019.2, HTTT, CLC,2019, D480104, Thành phố Biên Hoà,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.97,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2.0,8.2,30,15,15,-1,-1,-1,-1,-1,-1,-1,-1,121,2,1
3FBB1D68XPvAibaEXe+JOtnwEvC97haoiLV2f1hx,2001,Nam, Thành phố Hồ Chí Minh, PMCL2019.2, CNPM, CLC,2019, D480103, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.31,8.12,7.67,6.46,8.14,7.61,6.05,-1.0,-1.0,-1.0,0,7.35,7.65,125,19,19,14,19,20,17,17,-1,-1,-1,121,7,1
3F81C3D7XPvAibaEXe+XuNgf2Sify1DZCep8W6Wh,2001,Nam, Bạc Liêu, MMTT2019, MMT&TT, CQUI,2019,7480102, Thành phố Bạc Liêu,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,-1,1
CE11B68DXPvAibaEXe+SbxsvF9MWxAlK7WpHj+6j,2001,Nữ, Thành phố Hồ Chí Minh, TMCL2019.2, HTTT, CLC,2019, D52480104, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.57,7.92,8.14,7.24,7.79,8.07,-1.0,-1.0,-1.0,-1.0,0,7.95,7.95,116,15,20,19,16,23,23,-1,-1,-1,-1,121,6,1
CE1D08BAXPvAibaEXe/6gqqbvLbYMz0GypCs42Dx,2001,Nam, Bình Định, KHCL2019.2, KHMT, CLC,2019, D480101, Phường Đống Đa,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.78,8.85,8.0,8.79,8.88,8.82,0.0,-1.0,-1.0,-1.0,0,8.67,8.67,123,17,21,23,24,18,20,0,-1,-1,-1,121,6,1
3EBFEDFFXPvAibaEXe+pRrseqS9RoXak2ox1UWYZ,2001,Nam, Tiền Giang, PMCL2019.1, CNPM, CLC,2019, D480103, Tỉnh Bến Tre,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.01,9.07,8.39,8.72,9.17,8.88,8.35,0.0,-1.0,-1.0,0,8.8,8.8,130,17,17,19,24,19,19,15,0,-1,-1,121,7,1
CE602951XPvAibaEXe/W1ZBpbjj8QWcQQMkMlhg2,2001,Nam, Đồng Tháp, HTCL2019.1, HTTT, CLC,2019, D480104, Tỉnh Đồng Tháp,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.23,6.08,7.47,7.4,7.08,6.68,7.0,0.0,-1.0,-1.0,0,7.1,7.1,118,19,17,21,22,20,13,6,0,-1,-1,121,7,1
3EBE6597XPvAibaEXe+g+689Av0WQ6QNNXH26G5j,2001,Nam, Bình Định, KHMT2019, KHMT, CQUI,2019, D480101, Thành phố Quy Nhơn,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.02,8.12,8.31,8.6,8.75,8.26,7.8,-1.0,-1.0,-1.0,0,8.42,8.42,119,13,22,18,8,24,26,8,-1,-1,-1,126,7,1
CE74D8C0XPvAibaEXe+DUF+563kBvX196ABGPAHh,2001,Nam, Đắk Lắk, KTPM2019, CNPM, CQUI,2019, D480103, Tỉnh Đắk Lắk,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.04,8.76,8.33,8.19,8.43,8.75,6.3,-1.0,-1.0,-1.0,0,8.31,8.58,125,17,21,21,16,18,17,15,-1,-1,-1,136,7,1
CE84B4E7XPvAibaEXe/75frwBkQTnRIhk+Yk+q8F,2001,Nam, Ninh Thuận, MMTT2019, MMT&TT, CQUI,2019,7480102, Tỉnh Ninh Thuận,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.13,7.35,6.98,6.44,7.38,5.31,5.39,-1.0,-1.0,-1.0,0,6.81,7.11,120,16,17,15,20,18,16,18,-1,-1,-1,121,7,1
3E584D35XPvAibaEXe+LaXEhdAaoNEnhAFY4MSn8,2001,Nam, Bến Tre, KHCL2019.2, KHMT, CLC,2019, D480101, Tỉnh Tiền Giang,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.92,6.62,7.38,4.97,8.82,7.52,4.1,-1.0,-1.0,-1.0,0,6.79,7.75,145,15,19,23,24,24,24,16,-1,-1,-1,121,7,1
3E33B6D5XPvAibaEXe8blaTjeDit3z8TPYUYO8t7,2001,Nam, Long An, KHCL2019.1, KHMT, CLC,2019, D480101, Tỉnh Long An,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.95,8.53,8.04,9.18,8.98,8.14,0.0,-1.0,-1.0,-1.0,0,8.63,8.63,129,17,19,24,22,25,22,0,-1,-1,-1,121,6,1
3E06F1BFXPvAibaEXe92/FvKjToSoQiUj6nE1xSf,2001,Nam, Đồng Nai, PMCL2019.1, CNPM, CLC,2019, D480103, Tỉnh Đồng Nai,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,9.02,7.58,7.19,7.84,8.74,8.78,-1.0,-1.0,-1.0,0,8.17,8.17,129,19,19,20,15,21,21,14,-1,-1,-1,121,7,1
3DF93337XPvAibaEXe9UJtBa/m0OMlDlnMGN8CDs,2001,Nam, Quảng Trị, MTCL2019.3, KTMT, CLC,2019, D520214, Tỉnh Quảng Trị,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.87,6.04,5.46,6.98,6.58,5.72,4.0,5.78,-1.0,-1.0,0,6.23,6.56,132,19,18,16,16,18,22,4,19,-1,-1,121,8,0
3DF60F05XPvAibaEXe/9LBBkdbcCWKovwcgQ4mjo,2001,Nam, Thành phố Hồ Chí Minh, PMCL2019.2, CNPM, CLC,2019, D480103, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.63,3.99,6.1,3.95,7.84,7.02,2.25,-1.0,-1.0,-1.0,0,5.53,6.71,120,19,15,16,17,18,18,17,-1,-1,-1,121,7,1
3DB6AACCXPvAibaEXe+ywvHYTnIXuA/oCNtqy07Q,2001,Nam, Đồng Nai, CNCL2019.1, KTTT, CLC,2019, 7480201_CLCN, Huyện Cẩm Mỹ,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.23,6.83,6.69,7.78,8.29,8.27,8.32,-1.0,-1.0,-1.0,0,7.46,7.46,122,18,25,23,18,14,12,12,-1,-1,-1,121,7,1
3B71369EXPvAibaEXe/VnvhYBb4TNC7ERpdqf3W4,2001,Nam, Bến Tre, PMCL2019.1, CNPM, CLC,2019, D480103, Huyện Ba Tri,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.68,8.46,8.41,7.84,8.56,8.64,8.29,-1.0,-1.0,-1.0,0,8.41,8.41,129,19,22,22,20,14,18,14,-1,-1,-1,121,7,1
